water withdrawals by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaCstE,Corn_UsaCstE_IRR_hi,0.0803985,0.121383,0.130031,0.148192,0.162108,0.165656,0.17569,0.197154,0.210997,0.213347,0.226207,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaCstE,Corn_UsaCstE_IRR_lo,0.053599,0.0809218,0.0866872,0.098795,0.0998021,0.0863633,0.0656849,0.0401177,0.0202118,0.00909069,0.00511828,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaCstNE,Corn_UsaCstNE_IRR_hi,0.00745712,0.0112584,0.0120606,0.0137451,0.0154188,0.0159418,0.0173711,0.0199387,0.021722,0.0224341,0.0244863,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaCstNE,Corn_UsaCstNE_IRR_lo,0.00497141,0.00750562,0.00804038,0.00916341,0.00951525,0.00830962,0.00649848,0.00406689,0.00209119,9.63E-04,5.59E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaCstSE,Corn_UsaCstSE_IRR_hi,0.178697,0.269789,0.289011,0.329378,0.372485,0.425736,0.528865,0.678556,0.781707,0.819039,0.87176,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaCstSE,Corn_UsaCstSE_IRR_lo,0.119131,0.17986,0.192674,0.219585,0.229403,0.222058,0.197929,0.138369,0.0751397,0.0350676,0.0198418,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaPacNW,Corn_UsaPacNW_IRR_hi,0.425034,0.6417,0.68742,0.783433,0.881727,0.96068,1.07924,1.26088,1.35499,1.35469,1.44675,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Corn,Corn_UsaPacNW,Corn_UsaPacNW_IRR_lo,0.283356,0.4278,0.45828,0.522289,0.543863,0.500774,0.403667,0.25701,0.130264,0.0580325,0.0329551,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Dairy,Mixed,FeedCrops,0.0601741,0.075451,0.0828177,0.0862329,0.0910844,0.094876,0.0983196,0.100142,0.101501,0.104118,0.108424,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Dairy,Mixed,FodderHerb_Residue,0.0516493,0.0590892,0.064858,0.0675322,0.0712981,0.0767134,0.0833907,0.0904823,0.0972526,0.102186,0.107387,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Dairy,Mixed,Pasture_FodderGrass,0.0746459,0.0898045,0.0985721,0.102636,0.107855,0.114576,0.122043,0.128078,0.133504,0.138781,0.145698,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Dairy,Mixed,Scavenging_Other,1.45E-04,1.67E-04,1.82E-04,1.90E-04,1.99E-04,2.13E-04,2.34E-04,2.62E-04,3.04E-04,3.55E-04,3.72E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,Dairy,Pastoral,Pasture_FodderGrass,0.0119116,0.0143305,0.015173,0.0152215,0.0158058,0.0163604,0.0166254,0.0162021,0.015541,0.014932,0.0150138,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_ArkWhtRedR,FiberCrop_ArkWhtRedR_IRR_hi,0.712354,0.930188,0.66703,0.698665,0.750233,0.875328,1.00378,1.07915,1.1412,1.20705,1.27463,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_ArkWhtRedR,FiberCrop_ArkWhtRedR_IRR_lo,0.474902,0.620125,0.444687,0.465777,0.467959,0.443912,0.349702,0.209205,0.099764,0.0382257,0.0199238,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_California,FiberCrop_California_IRR_hi,1.30476,1.70375,1.22175,1.27969,1.37899,1.69333,2.18675,2.69099,3.11848,3.39033,3.41279,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_California,FiberCrop_California_IRR_lo,0.869842,1.13584,0.814498,0.853128,0.865932,0.872271,0.785945,0.554119,0.301419,0.128182,0.0750619,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MexCstNW,FiberCrop_MexCstNW_IRR_hi,0.00278406,0.00363567,0.00260722,0.00273057,0.00272292,0.00317077,0.00385516,0.00458715,0.00541892,0.00622442,0.00683006,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MexCstNW,FiberCrop_MexCstNW_IRR_lo,0.00185604,0.0024239,0.00173802,0.00182051,0.00181986,0.00183394,0.00159524,0.00108023,5.86E-04,2.50E-04,1.39E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MissouriR,FiberCrop_MissouriR_IRR_hi,9.39E-07,1.13E-06,9.39E-07,9.39E-07,1.00E-06,1.20E-06,1.45E-06,1.67E-06,1.86E-06,2.01E-06,2.11E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MissouriR,FiberCrop_MissouriR_IRR_lo,5.63E-07,7.51E-07,5.63E-07,5.63E-07,5.56E-07,5.19E-07,3.97E-07,2.27E-07,9.90E-08,3.24E-08,1.47E-08,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MissppRN,FiberCrop_MissppRN_IRR_hi,1.99E-04,2.60E-04,1.86E-04,1.95E-04,2.02E-04,2.34E-04,2.78E-04,3.18E-04,3.60E-04,3.99E-04,4.14E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MissppRN,FiberCrop_MissppRN_IRR_lo,1.32E-04,1.73E-04,1.24E-04,1.30E-04,1.25E-04,1.18E-04,9.69E-05,6.22E-05,3.24E-05,1.33E-05,6.88E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MissppRS,FiberCrop_MissppRS_IRR_hi,1.76042,2.29874,1.64841,1.72659,1.8176,2.02408,2.30352,2.56327,2.86008,3.14686,3.36304,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_MissppRS,FiberCrop_MissppRS_IRR_lo,1.17361,1.5325,1.09894,1.15106,1.13108,1.02151,0.797912,0.495044,0.252029,0.102027,0.0544792,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_OhioR,FiberCrop_OhioR_IRR_hi,1.16E-06,1.49E-06,1.07E-06,1.07E-06,1.12E-06,1.36E-06,1.76E-06,2.20E-06,2.62E-06,2.93E-06,2.99E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_OhioR,FiberCrop_OhioR_IRR_lo,7.43E-07,9.91E-07,7.43E-07,7.43E-07,7.25E-07,7.28E-07,6.70E-07,4.93E-07,2.85E-07,1.28E-07,6.87E-08,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_RioGrande,FiberCrop_RioGrande_IRR_hi,0.136643,0.178428,0.127949,0.134018,0.150229,0.189239,0.236663,0.27789,0.320293,0.365699,0.407039,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_RioGrande,FiberCrop_RioGrande_IRR_lo,0.0910954,0.118952,0.0852994,0.0893451,0.0942648,0.0968375,0.0835067,0.0551193,0.0292837,0.0124328,0.00698797,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_TennR,FiberCrop_TennR_IRR_hi,0.00495056,0.00646453,0.00463565,0.00485551,0.00532767,0.00686285,0.00944751,0.0121343,0.0144031,0.0161348,0.0168469,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_TennR,FiberCrop_TennR_IRR_lo,0.00330037,0.00430973,0.00309039,0.00323697,0.00331621,0.00346869,0.00328605,0.00237503,0.00129377,5.37E-04,2.80E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst_IRR_hi,3.15392,4.11838,2.95325,3.09332,3.38882,3.80082,4.05649,4.05754,4.20665,4.52548,4.96662,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst_IRR_lo,2.10262,2.74558,1.96884,2.06221,2.10981,1.91888,1.40454,0.787471,0.373121,0.14811,0.0809674,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_IRR_hi,0.612095,0.79927,0.57315,0.600333,0.676999,0.860764,1.0952,1.31216,1.53149,1.7448,1.92054,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_IRR_lo,0.408063,0.532847,0.3821,0.400222,0.421691,0.43486,0.379825,0.254906,0.135572,0.0567419,0.031163,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_IRR_hi,1.31E-04,1.71E-04,1.23E-04,1.29E-04,1.35E-04,1.52E-04,1.75E-04,1.94E-04,2.12E-04,2.29E-04,2.38E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_IRR_lo,8.75E-05,1.14E-04,8.20E-05,8.59E-05,8.40E-05,7.67E-05,6.08E-05,3.79E-05,1.91E-05,7.61E-06,3.95E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_IRR_hi,0.236877,0.309313,0.221805,0.232325,0.252008,0.313885,0.41662,0.519178,0.608034,0.677542,0.710247,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_IRR_lo,0.157918,0.206208,0.14787,0.154884,0.156853,0.158613,0.144825,0.1015,0.054516,0.0224985,0.0117758,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_IRR_hi,0.0947958,0.109716,0.108464,0.105564,0.125242,0.152213,0.197876,0.231791,0.266582,0.31382,0.367617,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_IRR_lo,0.0631972,0.0731441,0.0723095,0.0703762,0.0751007,0.0707725,0.0530917,0.0251715,0.00747534,0.00126574,3.39E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_California,FodderHerb_California_IRR_hi,0.829907,0.960529,0.949569,0.924181,1.10505,1.46022,2.25205,3.20615,4.16549,5.12357,5.88195,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_California,FodderHerb_California_IRR_lo,0.553271,0.640353,0.633046,0.616121,0.664009,0.680881,0.605958,0.348511,0.116606,0.0205856,0.0055343,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_IRR_hi,2.00E-04,2.31E-04,2.28E-04,2.22E-04,2.61E-04,2.24E-04,1.84E-04,1.56E-04,1.63E-04,1.96E-04,2.51E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_IRR_lo,1.33E-04,1.54E-04,1.52E-04,1.48E-04,1.57E-04,1.04E-04,4.94E-05,1.70E-05,4.62E-06,8.02E-07,2.35E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_IRR_hi,0.258185,0.298822,0.295413,0.287514,0.35355,0.361184,0.363578,0.362616,0.402699,0.481544,0.596586,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_IRR_lo,0.172124,0.199215,0.196942,0.191676,0.211742,0.167646,0.097013,0.0388979,0.0110572,0.00187285,5.23E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_IRR_hi,0.0194198,0.0224763,0.0222199,0.0216258,0.0247329,0.0297174,0.0398768,0.0498271,0.0607103,0.0731306,0.0837935,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_IRR_lo,0.0129465,0.0149842,0.0148132,0.0144172,0.0148539,0.0138046,0.0106893,0.00540015,0.00169643,2.93E-04,7.64E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_IRR_hi,0.00237365,0.00274725,0.0027159,0.00264329,0.00323927,0.00376341,0.00448714,0.00494939,0.0057225,0.00688098,0.00833664,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_IRR_lo,0.00158244,0.0018315,0.00181061,0.00176219,0.00195528,0.00177305,0.00121775,5.45E-04,1.63E-04,2.86E-05,8.07E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_IRR_hi,0.507323,0.587172,0.580472,0.564952,0.664799,0.825632,1.1264,1.42718,1.76734,2.16509,2.53264,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_IRR_lo,0.338215,0.391448,0.386982,0.376635,0.398841,0.384266,0.301621,0.154351,0.0491879,0.00861737,0.00228911,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MissppRN,FodderHerb_MissppRN_IRR_hi,0.0162482,0.0188056,0.018591,0.018094,0.0206206,0.0258433,0.0368406,0.0489277,0.0626414,0.0780727,0.089094,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MissppRN,FodderHerb_MissppRN_IRR_lo,0.0108321,0.0125371,0.012394,0.0120626,0.012374,0.0120121,0.00988479,0.00531025,0.0017537,3.14E-04,8.15E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MissppRS,FodderHerb_MissppRS_IRR_hi,0.00276975,0.00320568,0.00316911,0.00308437,0.00356405,0.0042445,0.0056634,0.00712891,0.00884231,0.0108986,0.012864,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_MissppRS,FodderHerb_MissppRS_IRR_lo,0.0018465,0.00213712,0.00211274,0.00205624,0.0021412,0.00196767,0.00151157,7.66E-04,2.45E-04,4.30E-05,1.16E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_NelsonR,FodderHerb_NelsonR_IRR_hi,0.00382823,0.00443077,0.00438022,0.00426311,0.00485339,0.00576375,0.00741948,0.00881181,0.0101675,0.0117013,0.0133014,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_NelsonR,FodderHerb_NelsonR_IRR_lo,0.00255215,0.00295385,0.00292014,0.00284207,0.00290967,0.00268001,0.00199138,9.56E-04,2.84E-04,4.69E-05,1.21E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_OhioR,FodderHerb_OhioR_IRR_hi,0.00275493,0.00318855,0.00315216,0.00306789,0.00351617,0.00437622,0.00624187,0.00829362,0.0105631,0.0130676,0.0149237,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_OhioR,FodderHerb_OhioR_IRR_lo,0.00183662,0.00212571,0.00210144,0.00204526,0.00211098,0.00203577,0.00167868,9.05E-04,2.98E-04,5.32E-05,1.39E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_RioGrande,FodderHerb_RioGrande_IRR_hi,0.106786,0.123593,0.122183,0.118916,0.148142,0.194395,0.274624,0.350546,0.436006,0.545798,0.669175,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_RioGrande,FodderHerb_RioGrande_IRR_lo,0.0711904,0.0823953,0.0814552,0.0792773,0.0888788,0.0904459,0.0736448,0.0379733,0.0121689,0.00218173,6.10E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_TennR,FodderHerb_TennR_IRR_hi,5.05E-04,5.85E-04,5.78E-04,5.63E-04,6.77E-04,9.09E-04,0.00140466,0.00196233,0.00253517,0.00317243,0.00369625,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_TennR,FodderHerb_TennR_IRR_lo,3.37E-04,3.90E-04,3.85E-04,3.75E-04,4.07E-04,4.22E-04,3.77E-04,2.14E-04,7.18E-05,1.30E-05,3.48E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_TexasCst,FodderHerb_TexasCst_IRR_hi,0.0204554,0.0236749,0.0234048,0.022779,0.0274462,0.0317654,0.03767,0.0403575,0.0452585,0.0544147,0.0666613,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_TexasCst,FodderHerb_TexasCst_IRR_lo,0.0136369,0.0157833,0.0156032,0.015186,0.0164732,0.0147216,0.0100527,0.00437025,0.00127352,2.22E-04,6.29E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaColoRN,FodderHerb_UsaColoRN_IRR_hi,0.0679064,0.0785944,0.0776977,0.0756203,0.0932562,0.0805359,0.0683882,0.0621802,0.0667245,0.0786708,0.0977527,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaColoRN,FodderHerb_UsaColoRN_IRR_lo,0.0452709,0.0523963,0.0517984,0.0504135,0.0558529,0.0373829,0.0182503,0.00667188,0.001833,3.06E-04,8.58E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaColoRS,FodderHerb_UsaColoRS_IRR_hi,0.186726,0.216116,0.21365,0.207938,0.258205,0.336436,0.475993,0.6124,0.765384,0.958519,1.16703,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaColoRS,FodderHerb_UsaColoRS_IRR_lo,0.124484,0.144077,0.142433,0.138625,0.154542,0.155818,0.126473,0.0653315,0.0208694,0.00369729,0.00102063,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaCstE,FodderHerb_UsaCstE_IRR_hi,0.0117071,0.0135498,0.0133952,0.013037,0.0150178,0.0178439,0.0235887,0.0289805,0.0348326,0.0417361,0.0480846,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaCstE,FodderHerb_UsaCstE_IRR_lo,0.00780477,0.00903318,0.00893012,0.00869136,0.0090222,0.00827654,0.00630168,0.00312059,9.63E-04,1.64E-04,4.29E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaCstNE,FodderHerb_UsaCstNE_IRR_hi,8.23E-05,9.52E-05,9.41E-05,9.16E-05,1.08E-04,1.31E-04,1.82E-04,2.34E-04,2.91E-04,3.61E-04,4.26E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaCstNE,FodderHerb_UsaCstNE_IRR_lo,5.48E-05,6.35E-05,6.27E-05,6.11E-05,6.52E-05,6.10E-05,4.89E-05,2.55E-05,8.21E-06,1.47E-06,3.96E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaCstSE,FodderHerb_UsaCstSE_IRR_hi,0.00900191,0.0104188,0.0102999,0.0100245,0.0119114,0.0158346,0.0243731,0.0339772,0.0437324,0.0541361,0.0625804,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaCstSE,FodderHerb_UsaCstSE_IRR_lo,0.00600128,0.00694584,0.0068666,0.00668301,0.00716657,0.00734606,0.00652396,0.0036859,0.00122935,2.20E-04,5.83E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaPacNW,FodderHerb_UsaPacNW_IRR_hi,0.65725,0.760697,0.752017,0.731911,0.87411,1.12763,1.6707,2.26837,2.84033,3.42106,3.91045,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,FodderHerb,FodderHerb_UsaPacNW,FodderHerb_UsaPacNW_IRR_lo,0.438166,0.507131,0.501345,0.487941,0.524,0.524254,0.448248,0.246027,0.079364,0.0136914,0.00355785,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,MiscCrop,MiscCrop_ArkWhtRedR,MiscCrop_ArkWhtRedR_IRR_hi,0.0815633,0.0947817,0.0934176,0.0939972,0.100295,0.106021,0.108127,0.110741,0.116189,0.126084,0.139765,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,MiscCrop,MiscCrop_ArkWhtRedR,MiscCrop_ArkWhtRedR_IRR_lo,0.0543755,0.0631878,0.0622784,0.0626648,0.0639167,0.05741,0.0424064,0.0241461,0.0113915,0.00447483,0.00244133,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,MiscCrop,MiscCrop_California,MiscCrop_California_IRR_hi,4.76689,5.53943,5.45971,5.49359,6.00111,7.0291,8.6606,10.6916,12.5654,14.0302,14.8236,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,MiscCrop,MiscCrop_California,MiscCrop_California_IRR_lo,3.17793,3.69296,3.63981,3.66239,3.81586,3.78353,3.36049,2.32146,1.23956,0.515136,0.288912,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_luc2050,date=2022-28-9T22:14:52+20:00",USA,MiscCrop,MiscCrop_Caribbean,MiscCrop_Caribbean_IRR_hi,0.00977383,0.00808801,0.00805348,0.0087295,0.00884568,0.0102279,0.0126383,0.0161294,0.0193106,0.0220782,0.023809,0,0,0,km^3
